Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
043590,KR7043590009,웰킵스하이텍,KOSDAQ,중견기업부,996,1,8,0.81,988,997,979,50730,50104641,36017202600,36161850,KSQ
019660,KR7019660000,글로본,KOSDAQ,중견기업부,1035,2,-90,-8.0,1136,1140,1030,417972,448640104,36008422110,34790746,KSQ
296640,KR7296640006,이노룰스,KOSDAQ,벤처기업부,6940,1,10,0.14,6820,6970,6800,15510,106747790,35937068880,5178252,KSQ
008775,KR7008771008,호텔신라우,KOSPI,,47650,1,100,0.21,47600,47800,47500,907,43239900,35827034350,751879,STK
019490,KR7019490002,하이트론,KOSPI,,1297,1,32,2.53,1265,1381,1265,132004,172789174,35811757528,27611224,STK
084695,KR7084691005,대상홀딩스우,KOSPI,,39200,2,-1400,-3.45,39800,43400,38000,1072763,43090404100,35808494400,913482,STK
217620,KR7217620004,디딤이앤에프,KOSDAQ,중견기업부,620,1,36,6.16,590,689,586,4014247,2553200715,35803270200,57747210,KSQ
079000,KR7079000006,와토스코리아,KOSDAQ,중견기업부,4970,3,0,0.0,4980,5100,4930,9378,46688820,35784000000,7200000,KSQ
000040,KR7000040006,KR모터스,KOSPI,,372,1,8,2.2,360,375,351,1654289,600590506,35763508980,96138465,STK
060260,KR7060260007,뉴보텍,KOSDAQ,벤처기업부,860,2,-9,-1.04,861,865,850,81685,69884039,35741638700,41560045,KSQ
050760,KR7050760008,에스폴리텍,KOSDAQ,중견기업부,2185,2,-5,-0.23,2190,2200,2165,42316,92165235,35691271430,16334678,KSQ
310870,KR7310870001,디와이씨,KOSDAQ,벤처기업부,1724,2,-19,-1.09,1743,1754,1710,72906,126311406,35664855204,20687271,KSQ
065570,KR7065570004,삼영이엔씨,KOSDAQ,벤처기업부,2890,1,35,1.23,2880,2935,2800,56441,161644530,35613458440,12322996,KSQ
117670,KR7117670000,알파홀딩스,KOSDAQ,투자주의환기종목(소속부없음),945,0,0,0.0,0,0,0,0,0,35605449180,37677724,KSQ
018620,KR7018620005,우진비앤지,KOSDAQ,중견기업부,1231,2,-6,-0.49,1234,1252,1228,198434,245172999,35562719683,28889293,KSQ
048830,KR7048830004,엔피케이,KOSDAQ,중견기업부,1897,2,-21,-1.09,1914,1914,1886,26984,51329780,35519281931,18723923,KSQ
033050,KR7033050006,제이엠아이,KOSDAQ,벤처기업부,1090,2,-1,-0.09,1090,1092,1080,39307,42670583,35511482780,32579342,KSQ
065150,KR7065150005,DSEN,KOSDAQ,투자주의환기종목(소속부없음),283,1,1,0.35,276,288,276,80434,22667656,35454920615,125282405,KSQ
048470,KR7048470009,대동스틸,KOSDAQ,우량기업부,3545,3,0,0.0,3545,3590,3545,7154,25424510,35450000000,10000000,KSQ
111870,KR7111870002,KH 전자,KOSDAQ,관리종목(소속부없음),2970,0,0,0.0,0,0,0,0,0,35434042380,11930654,KSQ
456190,KR7456190008,큐라켐,KONEX,일반기업부,20150,0,0,0.0,0,0,0,0,0,35348862900,1754286,KNX
067730,KR7067730002,로지시스,KOSDAQ,중견기업부,3645,2,-215,-5.57,3860,3940,3635,121325,452832260,35261445690,9673922,KSQ
030720,KR7030720007,동원수산,KOSPI,,7570,1,110,1.47,7600,7600,7480,13516,101856880,35229303850,4653805,STK
044380,KR7044380004,주연테크,KOSPI,,594,2,-25,-4.04,611,618,585,459678,275135448,35164350936,59199244,STK
083470,KR7083470005,이엠앤아이,KOSDAQ,중견기업부,1647,2,-38,-2.26,1684,1685,1640,92486,153031637,35147521863,21340329,KSQ
032800,KR7032800005,판타지오,KOSDAQ,중견기업부,297,2,-4,-1.33,301,302,291,283965,84616583,34982232318,117785294,KSQ
452980,KR7452980006,신한제11호스팩,KOSDAQ,SPAC(소속부없음),1848,2,-1,-0.05,1852,1852,1844,106525,196791040,34936440000,18905000,KSQ
009310,KR7009310004,참엔지니어링,KOSPI,,411,3,0,0.0,413,414,405,52297,21456513,34880509209,84867419,STK
004105,KR7004101002,태양금속우,KOSPI,,10550,1,720,7.32,9830,10800,9750,1384699,14339365540,34815000000,3300000,STK
032080,KR7032080004,아즈텍WB,KOSDAQ,벤처기업부,1615,1,4,0.25,1609,1625,1604,57947,93462064,34708011835,21491029,KSQ
318160,KR7318160009,셀바이오휴먼텍,KOSDAQ,벤처기업부,3740,2,-25,-0.66,3765,3875,3735,35937,135118930,34635769740,9260901,KSQ
011090,KR7011090008,에넥스,KOSPI,,577,2,-5,-0.86,582,582,553,52878,30449656,34615176857,59991641,STK
007120,KR7007120009,미래아이앤지,KOSPI,,1240,1,47,3.94,1194,1244,1188,130433,157619236,34575644160,27883584,STK
079190,KR7079190005,케스피온,KOSDAQ,벤처기업부,900,3,0,0.0,900,925,880,210346,189167039,34519962600,38355514,KSQ
154040,KR7154040000,다산솔루에타,KOSDAQ,중견기업부,1919,1,12,0.63,1920,1938,1902,37027,71039151,34446230386,17950094,KSQ
081580,KR7081580003,성우전자,KOSDAQ,중견기업부,2220,2,-5,-0.22,2225,2245,2185,45742,100768560,34428077460,15508143,KSQ
003475,KR7003471000,유안타증권우,KOSPI,,2665,1,20,0.76,2650,2680,2630,4165,11009830,34411044980,12912212,STK
043090,KR7043090000,엑서지21,KOSDAQ,투자주의환기종목(소속부없음),581,2,-12,-2.02,588,602,565,189440,109028994,34352097934,59125814,KSQ
003680,KR7003680006,한성기업,KOSPI,,5520,1,60,1.1,5460,5570,5460,23491,129651690,34276522800,6209515,STK
049470,KR7049470008,SGA,KOSDAQ,중견기업부,579,2,-4,-0.69,583,589,573,67474,38819123,34081242171,58862249,KSQ
038340,KR7038340006,MIT,KOSDAQ,투자주의환기종목(소속부없음),1283,0,0,0.0,0,0,0,0,0,33979354334,26484298,KSQ
439250,KR7439250002,삼성스팩7호,KOSDAQ,SPAC(소속부없음),9680,2,-20,-0.21,9660,9690,9660,5998,58053320,33899360000,3502000,KSQ
148250,KR7148250004,알엔투테크놀로지,KOSDAQ,벤처기업부,4575,2,-25,-0.54,4600,4670,4435,31117,141471965,33814675950,7391186,KSQ
085810,KR7085810000,알티캐스트,KOSDAQ,중견기업부,1139,1,19,1.7,1120,1140,1096,35326,39322659,33812090891,29685769,KSQ
215480,KR7215480005,토박스코리아,KOSDAQ,중견기업부,3510,2,-30,-0.85,3540,3540,3500,12319,43388675,33748499070,9614957,KSQ
014910,KR7014910004,성문전자,KOSPI,,1499,1,3,0.2,1505,1520,1489,41441,62136597,33669016515,22460985,STK
191600,KR7191600006,블루탑,KONEX,일반기업부,11780,0,0,0.0,0,0,0,0,0,33573000000,2850000,KNX
044780,KR7044780005,에이치케이,KOSDAQ,벤처기업부,1814,1,14,0.78,1800,1825,1790,15772,28517909,33569497618,18505787,KSQ
225590,KR7225590009,패션플랫폼,KOSDAQ,벤처기업부,1252,3,0,0.0,1244,1257,1244,66374,82905310,33349164676,26636713,KSQ
224060,KR7224060004,더코디,KOSDAQ,투자주의환기종목(소속부없음),7000,1,50,0.72,6950,7150,6530,63169,432472480,33238786000,4748398,KSQ
317530,KR7317530004,캐리소프트,KOSDAQ,기술성장기업부,4750,1,70,1.5,4680,4795,4635,14918,70333615,33065681000,6961196,KSQ
009140,KR7009140005,경인전자,KOSPI,,21050,2,-50,-0.24,21100,21100,20800,2505,52324550,33065276850,1570797,STK
308100,KR7308100007,까스텔바작,KOSDAQ,중견기업부,4990,1,15,0.3,4980,5050,4960,4341,21597855,33057417670,6624733,KSQ
054180,KR7054180005,메디콕스,KOSDAQ,중견기업부,1020,2,-30,-2.86,1052,1062,1012,724224,744630739,33038895480,32391074,KSQ
154030,KR7154030001,아시아종묘,KOSDAQ,벤처기업부,2965,1,10,0.34,2955,2970,2925,11600,34291675,32973287635,11120839,KSQ
333050,KR7333050003,모코엠시스,KOSDAQ,벤처기업부,1399,1,8,0.58,1391,1404,1382,24201,33525777,32948596066,23551534,KSQ
025890,KR7025890005,한국주강,KOSPI,,2890,1,30,1.05,2860,2900,2830,19932,57108545,32683758510,11309259,STK
058530,KR7058530007,파나케이아,KOSDAQ,관리종목(소속부없음),1620,0,0,0.0,0,0,0,0,0,32527053360,20078428,KSQ
091340,KR7091340000,S&K폴리텍,KOSDAQ,중견기업부,2765,2,-10,-0.36,2795,2805,2700,22062,60949330,32360788565,11703721,KSQ
053060,KR7053060000,세동,KOSDAQ,중견기업부,1827,2,-28,-1.51,1855,1860,1827,148181,272498632,32260104513,17657419,KSQ
456570,KR7456570001,아이엠지티,KONEX,일반기업부,6690,1,200,3.08,6800,6800,6300,1398,9350750,32198735850,4812965,KNX
344860,KR7344860002,이노진,KOSDAQ,기술성장기업부,2675,1,10,0.38,2690,2710,2635,16159,43089965,32180250000,12030000,KSQ
032280,KR7032280000,삼일,KOSDAQ,중견기업부,1966,1,12,0.61,1954,1967,1950,27888,54653092,31875917940,16213590,KSQ
179530,KR7179530001,애드바이오텍,KOSDAQ,기술성장기업부,3485,1,140,4.19,3345,3490,3300,83937,287218620,31854447340,9140444,KSQ
079650,KR7079650008,서산,KOSDAQ,중견기업부,1590,3,0,0.0,1590,1591,1580,7922,12566939,31800000000,20000000,KSQ
331920,KR7331920009,셀레믹스,KOSDAQ,기술성장기업부,3895,1,35,0.91,3860,3930,3820,48750,189268470,31799356460,8164148,KSQ
063760,KR7063760003,이엘피,KOSDAQ,벤처기업부,3410,2,-40,-1.16,3420,3440,3380,59475,202250700,31798693300,9325130,KSQ
012210,KR7012210001,삼미금속,KONEX,일반기업부,890,2,-140,-13.59,900,1000,880,13010,12904060,31683897650,35599885,KNX
015020,KR7015020001,이스타코,KOSPI,,735,1,1,0.14,734,739,730,70063,51516876,31495926000,42851600,STK
084440,KR7084440007,유비온,KOSDAQ,기술성장기업부,1597,2,-51,-3.09,1632,1657,1586,173363,278734561,31481341600,19712800,KSQ
066430,KR7066430000,와이오엠,KOSDAQ,중견기업부,803,1,15,1.9,796,810,789,77440,62009351,31440241228,39153476,KSQ
025870,KR7025870007,신라에스지,KOSDAQ,중견기업부,7820,2,-60,-0.76,7880,7880,7780,9266,72383320,31280000000,4000000,KSQ
099410,KR7099410003,동방선기,KOSDAQ,중견기업부,2310,1,15,0.65,2275,2310,2270,16514,37846340,31279714620,13541002,KSQ
002820,KR7002820009,SUN&L,KOSPI,,2480,2,-110,-4.25,2590,2605,2480,10283,25738435,31267812720,12607989,STK
275630,KR7275630002,에스에스알,KOSDAQ,벤처기업부,5170,2,-30,-0.58,5200,5200,5120,5374,27743020,31113003130,6017989,KSQ
322970,KR7322970005,무진메디,KONEX,일반기업부,3105,1,340,12.3,3170,3170,3105,72,224050,31079752110,10009582,KNX
039740,KR7039740006,한국정보공학,KOSDAQ,중견기업부,3870,1,150,4.03,3735,3960,3735,57680,223348490,31031196390,8018397,KSQ
019685,KR7019681006,대교우B,KOSPI,,1581,2,-28,-1.74,1620,1625,1568,219682,348002463,30714071190,19426990,STK
33626L,KR733626K021,두산퓨얼셀2우B,KOSPI,,10250,3,0,0.0,10230,10550,9700,8251,84811810,30609575000,2986300,STK
001210,KR7001210004,금호전기,KOSPI,,826,2,-10,-1.2,836,836,823,64284,53288141,30597528738,37043013,STK
073190,KR7073190001,듀오백,KOSDAQ,중견기업부,2555,1,25,0.99,2530,2590,2440,182611,457781530,30578342200,11968040,KSQ
365900,KR7365900000,브이씨,KOSDAQ,벤처기업부,4125,2,-20,-0.48,4170,4170,4050,12198,49882695,30154987500,7310300,KSQ
001465,KR7001461003,BYC우,KOSPI,,140000,2,-100,-0.07,139900,140300,139500,268,37411200,30153900000,215385,STK
130740,KR7130740004,티피씨글로벌,KOSDAQ,중견기업부,2670,1,40,1.52,2630,2690,2605,116342,306493015,30108732930,11276679,KSQ
900070,KYG3931T1076,글로벌에스엠,KOSDAQ,외국기업(소속부없음),560,1,4,0.72,556,562,554,49573,27627190,30096622080,53743968,KSQ
038530,KR7038530002,케이바이오,KOSDAQ,중견기업부,260,2,-6,-2.26,264,269,260,456491,119982437,30085730220,115714347,KSQ
206950,KR7206950008,볼빅,KONEX,일반기업부,2135,0,0,0.0,0,0,0,0,0,30054960775,14077265,KNX
027040,KR7027040005,서울전자통신,KOSDAQ,중견기업부,430,2,-3,-0.69,432,433,422,46213,19723149,29923204210,69588847,KSQ
008290,KR7008290009,원풍물산,KOSDAQ,중견기업부,732,2,-18,-2.4,760,760,727,27078,20000774,29787773028,40693679,KSQ
068940,KR7068940006,셀피글로벌,KOSDAQ,관리종목(소속부없음),778,0,0,0.0,0,0,0,0,0,29766744466,38260597,KSQ
035290,KR7035290006,골드앤에스,KOSDAQ,중견기업부,637,2,-4,-0.62,641,651,637,92062,59142326,29589009268,46450564,KSQ
002870,KR7002870004,신풍,KOSPI,,846,1,2,0.24,847,849,842,31664,26720702,29575060200,34958700,STK
054940,KR7054940002,엑사이엔씨,KOSDAQ,중견기업부,889,1,4,0.45,886,892,884,127442,112905473,29491284172,33173548,KSQ
103230,KR7103230009,에스앤더블류,KOSDAQ,중견기업부,4075,1,20,0.49,4050,4125,4000,24935,101446165,29340000000,7200000,KSQ
424760,KR7424760007,벨로크,KOSDAQ,벤처기업부,1509,1,9,0.6,1500,1515,1468,10292,15384013,29304783018,19420002,KSQ
343090,KR7343090007,HLB사이언스,KONEX,일반기업부,1789,1,175,10.84,1668,1789,1615,25008,41876182,29198921985,16321365,KNX
005257,KR7005252002,녹십자홀딩스2우,KOSPI,,34400,2,-1200,-3.37,36200,36300,34250,1778,62847500,29102056000,845990,STK
403360,KR7403360001,라피치,KONEX,일반기업부,10000,1,100,1.01,11290,11290,9000,7,70290,29040000000,2904000,KNX
043100,KR7043100007,솔고바이오,KOSDAQ,벤처기업부,437,3,0,0.0,438,442,430,303062,132014403,29007713896,66379208,KSQ
900300,HK0000312568,오가닉티코스메틱,KOSDAQ,투자주의환기종목(소속부없음),118,2,-2,-1.67,118,121,118,992760,118432147,28941090758,245263481,KSQ
00499K,KR700499K014,롯데지주우,KOSPI,,35900,2,-200,-0.55,36300,36300,35700,539,19421650,28921147700,805603,STK
054410,KR7054410006,케이피티유,KOSDAQ,벤처기업부,5030,1,10,0.2,5020,5080,5010,24820,125332510,28804013320,5726444,KSQ
043200,KR7043200005,파루,KOSDAQ,벤처기업부,687,1,5,0.73,682,692,679,50169,34453596,28719564405,41804315,KSQ
311060,KR7311060008,엘에이티,KONEX,일반기업부,8400,2,-490,-5.51,8900,8900,7560,8009,60593020,28644562800,3410067,KNX
361670,KR7361670003,삼영에스앤씨,KOSDAQ,기술성장기업부,5050,2,-20,-0.39,5080,5100,4960,7151,35805600,28621672900,5667658,KSQ
060480,KR7060480001,국일신동,KOSDAQ,중견기업부,2565,1,15,0.59,2540,2650,2540,125112,324736515,28445850000,11090000,KSQ
004835,KR7004831004,덕성우,KOSPI,,20400,2,-200,-0.97,20000,22200,19830,580915,12206145030,28396800000,1392000,STK
230980,KR7230980005,비유테크놀러지,KOSDAQ,벤처기업부,340,1,7,2.1,331,343,329,1087259,366429470,28372346520,83448078,KSQ
451700,KR7451700009,엔에이치스팩29호,KOSDAQ,SPAC(소속부없음),1971,2,-4,-0.2,1980,1980,1960,6817,13384215,28283850000,14350000,KSQ
215380,KR7215380007,우정바이오,KOSDAQ,벤처기업부,2180,1,15,0.69,2185,2205,2160,23657,51701265,28247373980,12957511,KSQ
188260,KR7188260004,세니젠,KOSDAQ,기술성장기업부,4175,1,30,0.72,4110,4175,4090,62054,256347850,28191011150,6752338,KSQ
076340,KR7076340009,관악산업,KONEX,일반기업부,5780,2,-10,-0.17,6640,6640,5780,1053,6087200,28157038800,4871460,KNX
054220,KR7054220009,비츠로시스,KOSDAQ,벤처기업부,572,2,-3,-0.52,570,579,565,262041,149784678,28119862628,49160599,KSQ
098660,KR7098660004,에스티오,KOSDAQ,중견기업부,2245,2,-50,-2.18,2290,2290,2225,88511,199848875,28064691120,12500976,KSQ
019570,KR7019570001,리더스 기술투자,KOSDAQ,중견기업부,532,2,-2,-0.37,534,540,520,267581,141143359,27914061280,52470040,KSQ
003495,KR7003491008,대한항공우,KOSPI,,25100,1,200,0.8,25300,25600,24900,4220,106619550,27880929400,1110794,STK
225430,KR7225430008,케이엠제약,KOSDAQ,벤처기업부,997,1,7,0.71,990,1000,984,42665,42229009,27803388850,27887050,KSQ
149010,KR7149010001,아이케이세미콘,KONEX,일반기업부,8890,1,10,0.11,8880,8890,8400,16475,139232280,27736800000,3120000,KNX
402420,KR7402420004,켈스,KONEX,일반기업부,12450,1,450,3.75,0,0,0,0,0,27720423000,2226540,KNX
073540,KR7073540007,에프알텍,KOSDAQ,벤처기업부,2430,1,20,0.83,2415,2480,2410,9034,22128430,27702000000,11400000,KSQ
106240,KR7106240005,파인테크닉스,KOSDAQ,우량기업부,1733,1,7,0.41,1726,1778,1699,51857,90033981,27594657781,15923057,KSQ
279060,KR7279060008,이노벡스,KONEX,일반기업부,3040,2,-5,-0.16,3090,3090,3040,352,1070130,27588231040,9075076,KNX
219750,KR7219750007,지티지웰니스,KOSDAQ,관리종목(소속부없음),2850,0,0,0.0,0,0,0,0,0,27234072750,9555815,KSQ
004365,KR7004361002,세방우,KOSPI,,7350,1,10,0.14,7450,7450,7270,109,804900,27115987500,3689250,STK
446440,KR7446440000,에피바이오텍,KONEX,일반기업부,11800,1,900,8.26,11800,11800,11800,1,11800,27110547200,2297504,KNX
017250,KR7017250002,인터엠,KOSDAQ,중견기업부,1288,1,13,1.02,1275,1288,1265,102440,131823583,27106561496,21045467,KSQ
223310,KR7223310004,커머스마이너,KOSDAQ,중견기업부,1718,2,-28,-1.6,1746,1780,1715,40637,70713359,27024777378,15730371,KSQ
900260,HK0000295359,로스웰,KOSDAQ,외국기업(소속부없음),745,1,2,0.27,748,749,742,13101,9748437,26843309560,36031288,KSQ
257990,KR7257990002,나우코스,KONEX,일반기업부,4560,1,15,0.33,4990,4990,4440,492,2222800,26830547520,5883892,KNX
088790,KR7088790001,진도,KOSPI,,2140,1,40,1.9,2145,2145,2095,12204,25721540,26638172160,12447744,STK
196700,KR7196700009,웹스,KOSDAQ,벤처기업부,1854,1,10,0.54,1844,1863,1844,51302,94892028,26631122976,14364144,KSQ
005110,KR7005110002,한창,KOSPI,,1431,2,-6,-0.42,1437,1558,1431,580982,862376249,26625768417,18606407,STK
043360,KR7043360007,디지아이,KOSDAQ,벤처기업부,2930,2,-25,-0.85,2970,3075,2905,29920,88586225,26370000000,9000000,KSQ
069330,KR7069330009,유아이디,KOSDAQ,벤처기업부,1851,4,427,29.99,1480,1851,1480,4614716,8110988726,26267709441,14191091,KSQ
086220,KR7086220001,비엘헬스케어,KONEX,일반기업부,2480,2,-15,-0.6,2490,2490,2430,2476,6035290,26223185200,10573865,KNX
001140,KR7001140003,국보,KOSPI,,2075,2,-5,-0.24,2090,2190,2050,482085,1017459465,26123770675,12589769,STK
169670,KR7169670007,코스텍시스템,KONEX,일반기업부,9090,1,100,1.11,8990,9200,8630,14,125910,26073765090,2868401,KNX
377460,KR7377460001,위니아에이드,KOSDAQ,관리종목(소속부없음),1691,0,0,0.0,0,0,0,0,0,26030247855,15393405,KSQ
299910,KR7299910000,베스파,KOSDAQ,투자주의환기종목(소속부없음),3165,0,0,0.0,0,0,0,0,0,25974889140,8206916,KSQ
072520,KR7072520000,제넨바이오,KOSDAQ,투자주의환기종목(소속부없음),454,2,-7,-1.52,485,515,454,1476005,706079105,25952090076,57163194,KSQ
191410,KR7191410000,육일씨엔에쓰,KOSDAQ,중견기업부,2320,1,145,6.67,2175,2395,2165,269730,618288510,25908326240,11167382,KSQ
020400,KR7020400008,대동금속,KOSDAQ,중견기업부,8110,2,-10,-0.12,8130,8200,8100,15063,122554950,25864136260,3189166,KSQ
159910,KR7159910009,스킨앤스킨,KOSDAQ,투자주의환기종목(소속부없음),73,0,0,0.0,0,0,0,0,0,25853004677,354150749,KSQ
079950,KR7079950002,인베니아,KOSDAQ,중견기업부,1113,3,0,0.0,1108,1113,1076,69815,76203644,25821600000,23200000,KSQ
010420,KR7010420008,한솔PNS,KOSPI,,1258,2,-6,-0.47,1264,1272,1252,18902,23778615,25780209096,20493012,STK
134060,KR7134060003,이퓨쳐,KOSDAQ,벤처기업부,5400,2,-50,-0.92,5450,5470,5400,8254,44943770,25753950000,4769250,KSQ
335870,KR7335870002,윙스풋,KOSDAQ,중견기업부,1540,2,-1,-0.06,1534,1577,1528,23120,35608685,25689389880,16681422,KSQ
379390,KR7379390008,이성씨엔아이,KONEX,일반기업부,8990,0,0,0.0,0,0,0,0,0,25544725400,2841460,KNX
347700,KR7347700007,라이프시맨틱스,KOSDAQ,기술성장기업부,2495,2,-40,-1.58,2545,2545,2395,42118,103800165,25518735250,10227950,KSQ
250930,KR7250930005,예선테크,KOSDAQ,벤처기업부,773,1,6,0.78,771,776,762,9260,7106547,25509340120,33000440,KSQ
233250,KR7233250000,메디안디노스틱,KONEX,일반기업부,14510,2,-1970,-11.95,15000,16380,14500,7,109120,25342208340,1746534,KNX
208860,KR7208860007,엔지스테크널러지,KOSDAQ,투자주의환기종목(소속부없음),2205,0,0,0.0,0,0,0,0,0,25233717915,11443863,KSQ
207490,KR7207490004,에이펙스인텍,KONEX,일반기업부,6990,0,0,0.0,0,0,0,0,0,25164000000,3600000,KNX
001770,KR7001770007,SHD,KOSPI,,20700,3,0,0.0,20700,20950,20500,1407,29108000,25147974600,1214878,STK
058450,KR7058450008,엔터파트너즈,KOSDAQ,중견기업부,2400,2,-200,-7.69,2655,2660,2400,139855,357353400,25033317600,10430549,KSQ
390110,KR7390110005,애니메디솔루션,KONEX,일반기업부,2750,1,255,10.22,2125,2780,2125,814,1731030,24990066750,9087297,KNX
212310,KR7212310007,휴벡셀,KONEX,일반기업부,3500,1,180,5.42,3310,3500,3300,301,1009190,24957464000,7130704,KNX
114120,KR7114120009,크루셜텍,KOSDAQ,관리종목(소속부없음),10850,0,0,0.0,0,0,0,0,0,24913021350,2296131,KSQ
025620,KR7025620006,제이준코스메틱,KOSPI,,5500,1,80,1.48,5420,5500,5420,2738,14916690,24666653000,4484846,STK
026910,KR7026910000,광진실업,KOSDAQ,중견기업부,3850,1,15,0.39,3810,3870,3795,10882,41590720,24660809250,6405405,KSQ
152550,KR7152550000,한국ANKOR유전,KOSPI,,352,1,5,1.44,351,365,344,7321342,2597582560,24647040000,70020000,STK
121890,KR7121890008,에스디시스템,KOSDAQ,중견기업부,1937,1,55,2.92,1882,1969,1882,84024,161941461,24573014440,12686120,KSQ
123330,KR7123330003,제닉,KOSDAQ,벤처기업부,3500,1,90,2.64,3445,3515,3350,19410,66718755,24500000000,7000000,KSQ
115570,KR7115570004,스타플렉스,KOSDAQ,중견기업부,3060,1,15,0.49,3045,3060,3005,29429,89237005,24432594480,7984508,KSQ
023790,KR7023790009,동일철강,KOSDAQ,중견기업부,1520,2,-315,-17.17,2010,2015,1520,2608937,4409720071,24332654000,16008325,KSQ
244460,KR7244460002,올리패스,KOSDAQ,투자주의환기종목(소속부없음),792,1,27,3.53,772,801,766,435167,342528381,24311854512,30696786,KSQ
115530,KR7115530008,씨엔플러스,KOSDAQ,중견기업부,354,1,14,4.12,344,363,340,371489,130497062,24058902000,67963000,KSQ
065770,KR7065770000,CS,KOSDAQ,벤처기업부,1236,1,19,1.56,1217,1245,1208,37523,45916909,23992156680,19411130,KSQ
464680,KR7464680008,KB제27호스팩,KOSDAQ,SPAC(소속부없음),1851,2,-1,-0.05,1854,1855,1847,91142,168689720,23887155000,12905000,KSQ
070590,KR7070590005,한솔인티큐브,KOSDAQ,중견기업부,1716,1,19,1.12,1713,1730,1705,12409,21319078,23817258036,13879521,KSQ
033790,KR7033790007,스카이문스테크놀로지,KOSDAQ,중견기업부,1390,1,16,1.16,1388,1409,1381,335010,344907389,23792769000,17117100,KSQ
065690,KR7065690000,파커스,KOSDAQ,중견기업부,1690,2,-8,-0.47,1682,1702,1682,24127,40742875,23743369390,14049331,KSQ
149300,KR7149300006,아퓨어스,KONEX,일반기업부,538,1,41,8.25,563,563,485,5565,2716863,23395603576,43486252,KNX
070300,KR7070300009,엑스큐어,KOSDAQ,벤처기업부,3165,2,-5,-0.16,3170,3200,3115,15698,49353130,23313624210,7366074,KSQ
011080,KR7011080009,형지I&C,KOSDAQ,중견기업부,906,1,8,0.89,898,906,898,38665,34785274,23106046878,25503363,KSQ
067770,KR7067770008,세진티에스,KOSDAQ,중견기업부,2740,2,-240,-8.05,2980,2980,2740,136307,387952185,23006664820,8396593,KSQ
251280,KR7251280004,안지오랩,KONEX,일반기업부,8000,2,-30,-0.37,8000,8000,8000,5,40000,22672960000,2834120,KNX
108675,KR7108671009,LX하우시스우,KOSPI,,21950,2,-550,-2.44,22000,22650,21700,20276,445076750,22659643500,1032330,STK
199150,KR7199150004,데이터스트림즈,KONEX,일반기업부,5280,1,130,2.52,5390,5390,5000,1002,5010670,22538276640,4268613,KNX
214310,KR7214310005,에스엘에너지,KOSDAQ,투자주의환기종목(소속부없음),306,0,0,0.0,0,0,0,0,0,22516276518,73582603,KSQ
456700,KR7456700004,길교이앤씨,KONEX,일반기업부,25000,0,0,0.0,0,0,0,0,0,22500000000,900000,KNX
283100,KR7283100006,노보믹스,KONEX,일반기업부,3395,2,-200,-5.56,3500,3500,3150,5364,17469650,22287832105,6564899,KNX
35320K,KR735320K011,대덕전자1우,KOSPI,,10550,2,-130,-1.22,10610,10650,10350,25722,270226390,22107725450,2095519,STK
317860,KR7317860005,노드메이슨,KONEX,일반기업부,4990,0,0,0.0,0,0,0,0,0,22104277850,4429715,KNX
223220,KR7223220005,로지스몬,KONEX,일반기업부,478,1,52,12.21,478,478,370,3,1326,22012462128,46051176,KNX
007815,KR7007811003,코리아써우,KOSPI,,7320,2,-520,-6.63,7880,7890,7150,223171,1649575770,21701530800,2964690,STK
050090,KR7050090000,비케이홀딩스,KOSDAQ,중견기업부,1093,1,23,2.15,1070,1100,1064,53886,57757589,21624715355,19784735,KSQ
054630,KR7054630009,에이디칩스,KOSDAQ,투자주의환기종목(소속부없음),271,2,-5,-1.81,276,278,268,454813,123463460,21601263931,79709461,KSQ
446600,KR7446600009,카이바이오텍,KONEX,일반기업부,22000,0,0,0.0,0,0,0,0,0,21588182000,981281,KNX
900120,KYG2114A1094,씨엑스아이,KOSDAQ,외국기업(소속부없음),109,2,-1,-0.91,110,111,108,2675052,292652361,21551152891,197716999,KSQ
101680,KR7101680007,한국정밀기계,KOSDAQ,중견기업부,2545,1,70,2.83,2475,2570,2470,5489,13727650,21388180000,8404000,KSQ
000300,KR7000300004,대유플러스,KOSPI,,169,2,-5,-2.87,174,177,157,8646695,1427420887,21370879621,126454909,STK
450410,KR7450410006,엔에이치스팩28호,KOSDAQ,SPAC(소속부없음),5450,0,0,0.0,0,0,0,0,0,21364000000,3920000,KSQ
468510,KR7468510003,삼성스팩9호,KOSDAQ,SPAC(소속부없음),1909,2,-16,-0.83,1927,1927,1909,230179,440278202,21094450000,11050000,KSQ
002355,KR7002351005,넥센타이어1우B,KOSPI,,3215,2,-10,-0.31,3245,3270,3180,48458,155413925,20897500000,6500000,STK
062970,KR7062970009,피피아이,KOSDAQ,중견기업부,2240,1,20,0.9,2255,2255,2185,35076,77318615,20850334400,9308185,KSQ
065420,KR7065420002,에스아이리소스,KOSDAQ,중견기업부,284,2,-2,-0.7,287,290,277,187361,52925718,20327952916,71577299,KSQ
001795,KR7001791003,대한제당우,KOSPI,,3135,2,-135,-4.13,3290,3375,3070,991393,3199991545,20323452600,6482760,STK
096870,KR7096870001,엘디티,KOSDAQ,벤처기업부,3010,1,10,0.33,3000,3020,2955,13558,40520750,20101984000,6678400,KSQ
